Date,Location,Lease ID,Unit Number,SQM,Retailer,Sales,Sector,Sector detail
31/10/2017,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,262195,Fashion,Womens
01/12/2017,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,307473,Fashion,Womens
31/12/2017,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,606582,Fashion,Womens
31/01/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,150073,Fashion,Womens
03/03/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,153930,Fashion,Womens
31/03/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,234124,Fashion,Womens
01/05/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,208460,Fashion,Womens
31/05/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,256180,Fashion,Womens
01/07/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,277251.56,Fashion,Womens
31/07/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,258409,Fashion,Womens
31/08/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,260469,Fashion,Womens
01/10/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,232621,Fashion,Womens
31/10/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,237045,Fashion,Womens
01/12/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,263562,Fashion,Womens
31/12/2018,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,550019,Fashion,Womens
31/01/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,142113,Fashion,Womens
03/03/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,153199.05,Fashion,Womens
31/03/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,208146,Fashion,Womens
01/05/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,207221.43,Fashion,Womens
31/05/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,249488.2,Fashion,Womens
01/07/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,279226.54,Fashion,Womens
31/07/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,253964,Fashion,Womens
31/08/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,233821,Fashion,Womens
01/10/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,197427,Fashion,Womens
31/10/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,221482,Fashion,Womens
01/12/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,275183,Fashion,Womens
31/12/2019,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,481666,Fashion,Womens
31/01/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,131490,Fashion,Womens
02/03/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,162153,Fashion,Womens
31/03/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,69225,Fashion,Womens
01/07/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,103682,Fashion,Womens
31/07/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,201471,Fashion,Womens
31/08/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,141693,Fashion,Womens
01/10/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,105329,Fashion,Womens
31/10/2020,Blanchardstown Centre,M00004937,Unit 219/221,943.43,Retailer 44,67883,Fashion,Womens
31/01/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,135851.1986,Fashion,Womens
03/03/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,143517,Fashion,Womens
31/03/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,190849,Fashion,Womens
01/05/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,210726,Fashion,Womens
31/05/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,262573,Fashion,Womens
01/07/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,246819,Fashion,Womens
31/07/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,232400,Fashion,Womens
31/08/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,243164,Fashion,Womens
01/10/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,206302,Fashion,Womens
31/10/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,223629,Fashion,Womens
01/12/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,294843,Fashion,Womens
31/12/2014,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,466735,Fashion,Womens
31/01/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,156478,Fashion,Womens
03/03/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,160934,Fashion,Womens
31/03/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,196412,Fashion,Womens
01/05/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,255146,Fashion,Womens
31/05/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,313484,Fashion,Womens
01/07/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,271259,Fashion,Womens
31/07/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,281608,Fashion,Womens
31/08/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,263178,Fashion,Womens
01/10/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,252338,Fashion,Womens
31/10/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,258329,Fashion,Womens
01/12/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,349653,Fashion,Womens
31/12/2015,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,517908,Fashion,Womens
31/01/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,175211,Fashion,Womens
02/03/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,173448,Fashion,Womens
31/03/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,205700,Fashion,Womens
01/05/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,252668,Fashion,Womens
31/05/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,296093,Fashion,Womens
01/07/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,262866,Fashion,Womens
31/07/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,264898,Fashion,Womens
31/08/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,244117,Fashion,Womens
01/10/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,234457,Fashion,Womens
31/10/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,246348,Fashion,Womens
01/12/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,295107,Fashion,Womens
31/12/2016,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,489416,Fashion,Womens
31/01/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,162266.77,Fashion,Womens
03/03/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,144422,Fashion,Womens
31/03/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,185318,Fashion,Womens
01/05/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,248852,Fashion,Womens
31/05/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,269246,Fashion,Womens
01/07/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,275014,Fashion,Womens
31/07/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,264686,Fashion,Womens
31/08/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,235783,Fashion,Womens
01/10/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,217518,Fashion,Womens
31/10/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,237879,Fashion,Womens
01/12/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,273109,Fashion,Womens
31/12/2017,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,426606,Fashion,Womens
31/01/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,146305,Fashion,Womens
03/03/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,144574,Fashion,Womens
31/03/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,180121,Fashion,Womens
01/05/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,227582,Fashion,Womens
31/05/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,245314,Fashion,Womens
01/07/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,272614.71,Fashion,Womens
31/07/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,250302,Fashion,Womens
31/08/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,237044,Fashion,Womens
01/10/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,216168,Fashion,Womens
31/10/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,212404,Fashion,Womens
01/12/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,276144,Fashion,Womens
31/12/2018,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,434868,Fashion,Womens
31/01/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,154009,Fashion,Womens
03/03/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,155263.4,Fashion,Womens
31/03/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,173788,Fashion,Womens
01/05/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,212446.3,Fashion,Womens
31/05/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,247941.42,Fashion,Womens
01/07/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,228122.04,Fashion,Womens
31/07/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,220665,Fashion,Womens
31/08/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,200872,Fashion,Womens
01/10/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,182554,Fashion,Womens
31/10/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,217539,Fashion,Womens
01/12/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,270998,Fashion,Womens
31/12/2019,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,405436,Fashion,Womens
31/01/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,141719,Fashion,Womens
02/03/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,153340,Fashion,Womens
31/03/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,62409,Fashion,Womens
01/07/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,60147,Fashion,Womens
31/07/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,121425,Fashion,Womens
31/08/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,116372,Fashion,Womens
01/10/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,88356,Fashion,Womens
31/10/2020,Blanchardstown Centre,M00004924,Unit 201/202,643.54,Retailer 43,61500,Fashion,Womens
31/01/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,134413,Fashion,Mixed
03/03/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,132882,Fashion,Mixed
31/03/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,132864,Fashion,Mixed
01/05/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,155660,Fashion,Mixed
31/05/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,181908,Fashion,Mixed
01/07/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,186432,Fashion,Mixed
31/07/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,157829,Fashion,Mixed
31/08/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,161148,Fashion,Mixed
01/10/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,136880,Fashion,Mixed
31/10/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,205340,Fashion,Mixed
01/12/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,287841,Fashion,Mixed
31/12/2014,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,606786,Fashion,Mixed
31/01/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,161148,Fashion,Mixed
03/03/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,132014,Fashion,Mixed
31/03/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,151425,Fashion,Mixed
01/05/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,204913,Fashion,Mixed
31/05/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,186086,Fashion,Mixed
01/07/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,243165,Fashion,Mixed
31/08/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,200692,Fashion,Mixed
01/10/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,153618,Fashion,Mixed
31/10/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,194483,Fashion,Mixed
01/12/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,277178,Fashion,Mixed
31/12/2015,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,628127,Fashion,Mixed
31/01/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,147903,Fashion,Mixed
02/03/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,120804,Fashion,Mixed
31/03/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,143646,Fashion,Mixed
01/05/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,170801,Fashion,Mixed
31/05/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,170591,Fashion,Mixed
01/07/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,189650,Fashion,Mixed
31/07/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,193290,Fashion,Mixed
31/08/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,159986,Fashion,Mixed
01/10/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,168445,Fashion,Mixed
31/10/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,211966,Fashion,Mixed
01/12/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,265999,Fashion,Mixed
31/12/2016,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,619691,Fashion,Mixed
31/01/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,152811,Fashion,Mixed
03/03/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,124640,Fashion,Mixed
31/03/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,156776,Fashion,Mixed
01/05/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,188819,Fashion,Mixed
31/05/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,183443,Fashion,Mixed
01/07/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,196924,Fashion,Mixed
31/07/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,185790,Fashion,Mixed
31/08/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,170169,Fashion,Mixed
01/10/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,162007,Fashion,Mixed
31/10/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,187238,Fashion,Mixed
01/12/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,236369,Fashion,Mixed
31/12/2017,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,583769,Fashion,Mixed
31/01/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,140361,Fashion,Mixed
03/03/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,112649,Fashion,Mixed
31/03/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,147937,Fashion,Mixed
01/05/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,178186,Fashion,Mixed
31/05/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,171802.61,Fashion,Mixed
01/07/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,189486.61,Fashion,Mixed
31/07/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,155443.41,Fashion,Mixed
31/08/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,147326.76,Fashion,Mixed
01/10/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,154734,Fashion,Mixed
31/10/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,176969,Fashion,Mixed
01/12/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,226806,Fashion,Mixed
31/12/2018,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,488583.31,Fashion,Mixed
31/01/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,127341,Fashion,Mixed
03/03/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,99742,Fashion,Mixed
31/03/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,140085,Fashion,Mixed
01/05/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,167657,Fashion,Mixed
31/05/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,175151,Fashion,Mixed
01/07/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,189745.24,Fashion,Mixed
31/07/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,159179,Fashion,Mixed
31/08/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,157685,Fashion,Mixed
01/10/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,129886.28,Fashion,Mixed
31/10/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,176010.81,Fashion,Mixed
01/12/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,227943.9,Fashion,Mixed
31/12/2019,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,476751,Fashion,Mixed
31/01/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,119916.81,Fashion,Mixed
02/03/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,105788.76,Fashion,Mixed
31/03/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,44929.51,Fashion,Mixed
01/07/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,79782.01,Fashion,Mixed
31/07/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,155913.45,Fashion,Mixed
31/08/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,148735.51,Fashion,Mixed
01/10/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,113857.17,Fashion,Mixed
31/10/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,75760.21,Fashion,Mixed
31/12/2020,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,444060.58,Fashion,Mixed
31/05/2021,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,142930.75,Fashion,Mixed
01/07/2021,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,214371.24,Fashion,Mixed
31/07/2021,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,180220.33,Fashion,Mixed
31/08/2021,Blanchardstown Centre,M00004982,Unit 303,568.01,Retailer 54,172986.31,Fashion,Mixed
31/01/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,94115,Fashion,Womens
03/03/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,85693,Fashion,Womens
31/03/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,109176,Fashion,Womens
01/05/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,121088,Fashion,Womens
31/05/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,133256,Fashion,Womens
01/07/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,156241,Fashion,Womens
31/07/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,148986,Fashion,Womens
31/08/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,120694,Fashion,Womens
01/10/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,94336,Fashion,Womens
31/10/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,124556,Fashion,Womens
01/12/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,139242,Fashion,Womens
31/12/2014,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,247737,Fashion,Womens
31/01/2015,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,110370,Fashion,Womens
03/03/2015,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,96729,Fashion,Womens
31/03/2015,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,114290,Fashion,Womens
01/05/2015,Blanchardstown Centre,M00004920,Unit 188,454.25,Retailer 42,124576,Fashion,Womens
